TP9,AF7,AF8,TP10,board_ts,unix_ts
0.9765625,206.54296875,-84.47265625,10.7421875,1758405251.8904014,1758405251.9481921
11.71875,355.95703125,-26.85546875,20.99609375,1758405251.894168,1758405251.9520984
20.5078125,-7.32421875,-351.5625,24.4140625,1758405251.8979347,1758405251.9560046
20.5078125,26.3671875,-343.26171875,21.484375,1758405251.9017012,1758405251.9599109
19.53125,6.8359375,-341.796875,22.94921875,1758405251.9055524,1758405251.9638171
30.2734375,67.87109375,-275.87890625,20.5078125,1758405251.9094038,1758405251.9677234
27.34375,-185.546875,-442.87109375,23.4375,1758405251.913255,1758405251.9716296
24.4140625,-65.91796875,-262.6953125,18.06640625,1758405251.9171062,1758405251.9755359
37.59765625,281.25,-57.12890625,21.484375,1758405251.9209573,1758405251.9794421
34.1796875,-45.41015625,-360.83984375,29.296875,1758405251.9248085,1758405251.9833484
32.71484375,-630.859375,-730.95703125,35.64453125,1758405251.92866,1758405251.9872546
9.765625,-283.203125,-413.0859375,27.83203125,1758405251.932511,1758405251.9911609
6.8359375,441.89453125,109.86328125,28.3203125,1758405251.9363623,1758405251.9950671
21.97265625,184.08203125,-112.79296875,36.62109375,1758405251.9402137,1758405251.9989734
21.97265625,20.99609375,-179.6875,25.87890625,1758405251.9440649,1758405252.0028796
17.578125,318.359375,10.25390625,2.44140625,1758405251.947916,1758405252.0067859
44.921875,432.6171875,15.625,36.1328125,1758405251.9528549,1758405252.0106921
153.3203125,137.20703125,-198.2421875,152.34375,1758405251.9577935,1758405252.0145984
196.2890625,-190.91796875,-392.08984375,191.89453125,1758405251.9627323,1758405252.0185046
167.96875,20.99609375,-151.85546875,158.69140625,1758405251.967671,1758405252.0224109
149.4140625,308.10546875,70.80078125,139.6484375,1758405251.9726098,1758405252.0263171
145.5078125,-362.79296875,-429.19921875,146.484375,1758405251.9775486,1758405252.0302234
131.8359375,-938.4765625,-872.0703125,144.04296875,1758405251.9824872,1758405252.0341296
86.9140625,-87.890625,-134.27734375,111.81640625,1758405251.987426,1758405252.0380359
99.12109375,385.7421875,299.8046875,87.40234375,1758405251.9923646,1758405252.0419421
114.74609375,70.3125,46.875,89.84375,1758405251.9973035,1758405252.0458484
105.95703125,133.7890625,103.515625,94.7265625,1758405252.002242,1758405252.0497546
102.05078125,410.64453125,237.3046875,95.21484375,1758405252.007181,1758405252.0536609
105.95703125,333.49609375,104.00390625,97.16796875,1758405252.0108466,1758405252.0575671
107.91015625,44.921875,-123.046875,95.21484375,1758405252.0145123,1758405252.0614734
99.609375,132.8125,-67.87109375,85.9375,1758405252.018178,1758405252.0653796
87.40234375,366.69921875,93.75,75.68359375,1758405252.021844,1758405252.0692859
80.56640625,195.3125,-54.19921875,74.21875,1758405252.0255096,1758405252.0731921
72.265625,-266.6015625,-337.890625,75.1953125,1758405252.0291753,1758405252.0770984
77.63671875,-382.8125,-343.75,69.82421875,1758405252.032841,1758405252.0810046
80.56640625,-6.8359375,-69.82421875,61.03515625,1758405252.0365067,1758405252.0849109
94.7265625,172.36328125,65.91796875,59.5703125,1758405252.0401726,1758405252.0888171
75.68359375,-628.90625,-573.2421875,60.05859375,1758405252.0438383,1758405252.0927234
33.203125,-402.34375,-314.94140625,51.7578125,1758405252.047504,1758405252.0966296
53.7109375,481.4453125,416.9921875,56.640625,1758405252.0511696,1758405252.1005359
81.54296875,156.73828125,63.96484375,65.91796875,1758405252.054988,1758405252.1044421
78.61328125,-46.875,-128.90625,53.22265625,1758405252.0588062,1758405252.1083484
57.12890625,283.69140625,104.98046875,28.80859375,1758405252.0626245,1758405252.1122546
45.8984375,425.78125,238.28125,22.94921875,1758405252.0664427,1758405252.1161609
64.453125,149.4140625,84.47265625,42.48046875,1758405252.070261,1758405252.1200671
66.40625,-238.76953125,-159.66796875,45.8984375,1758405252.0740793,1758405252.1239734
47.8515625,-17.08984375,-20.5078125,38.0859375,1758405252.0778975,1758405252.1278796
36.1328125,201.66015625,112.79296875,32.2265625,1758405252.0817158,1758405252.1317859
56.15234375,-419.43359375,-285.15625,47.8515625,1758405252.085534,1758405252.1356921
65.4296875,-813.96484375,-527.83203125,46.875,1758405252.0893524,1758405252.1395984
38.0859375,84.9609375,251.46484375,16.6015625,1758405252.0931706,1758405252.1435046
44.43359375,417.48046875,472.16796875,35.15625,1758405252.096989,1758405252.1474109
42.48046875,127.9296875,187.01171875,41.50390625,1758405252.100713,1758405252.1513171
41.50390625,254.8828125,302.734375,32.71484375,1758405252.104437,1758405252.1552234
47.36328125,464.84375,426.26953125,34.1796875,1758405252.1081614,1758405252.1591296
58.10546875,324.70703125,293.45703125,38.0859375,1758405252.1118855,1758405252.1630359
66.89453125,61.03515625,88.8671875,45.41015625,1758405252.1156096,1758405252.1669421
67.87109375,-51.7578125,-0.9765625,39.55078125,1758405252.1193337,1758405252.1708484
69.3359375,37.59765625,88.8671875,37.109375,1758405252.1230578,1758405252.1747546
73.73046875,172.8515625,173.33984375,58.10546875,1758405252.126782,1758405252.1786609
58.59375,-415.52734375,-261.71875,65.4296875,1758405252.130506,1758405252.1825671
59.08203125,-373.53515625,-175.78125,50.29296875,1758405252.1342304,1758405252.1864734
63.4765625,216.30859375,298.828125,56.15234375,1758405252.1379545,1758405252.1903796
67.3828125,96.6796875,198.73046875,70.80078125,1758405252.1416786,1758405252.1942859
72.75390625,-218.75,-50.29296875,83.49609375,1758405252.1455257,1758405252.1981921
43.45703125,263.18359375,316.40625,76.171875,1758405252.1493726,1758405252.2020984
61.03515625,514.16015625,430.17578125,81.0546875,1758405252.1532197,1758405252.2060046
57.6171875,173.33984375,163.0859375,87.890625,1758405252.1570666,1758405252.2099109
44.921875,86.9140625,118.65234375,76.171875,1758405252.1609137,1758405252.2138171
66.40625,110.3515625,170.41015625,56.640625,1758405252.1647606,1758405252.2177234
65.4296875,104.98046875,195.3125,45.41015625,1758405252.1686077,1758405252.2216296
60.05859375,-368.65234375,-218.26171875,60.546875,1758405252.1724548,1758405252.2255359
61.03515625,-595.21484375,-351.5625,55.17578125,1758405252.1763017,1758405252.2294421
46.875,310.05859375,356.93359375,51.26953125,1758405252.1801488,1758405252.2333484
64.453125,444.3359375,350.5859375,58.59375,1758405252.1839957,1758405252.2372546
53.7109375,108.88671875,58.59375,54.6875,1758405252.1878428,1758405252.2411609
44.921875,-38.0859375,-30.76171875,64.453125,1758405252.1915355,1758405252.2450671
46.38671875,278.80859375,181.15234375,60.546875,1758405252.1952279,1758405252.2489734
45.8984375,405.76171875,247.55859375,57.12890625,1758405252.1989205,1758405252.2528796
45.41015625,-26.85546875,-81.54296875,53.22265625,1758405252.202613,1758405252.2567859
34.1796875,62.98828125,-69.82421875,45.41015625,1758405252.2063055,1758405252.2606921
35.64453125,77.1484375,-51.7578125,50.29296875,1758405252.2099981,1758405252.2645984
46.38671875,-11.71875,0.9765625,42.96875,1758405252.2136908,1758405252.2685046
49.8046875,-617.67578125,-497.55859375,58.10546875,1758405252.2173831,1758405252.2724109
34.66796875,-605.46875,-468.75,60.05859375,1758405252.2210758,1758405252.2763171
36.1328125,378.90625,371.58203125,41.50390625,1758405252.2247684,1758405252.2802234
33.69140625,258.30078125,275.87890625,42.48046875,1758405252.2284608,1758405252.2841296
40.52734375,110.83984375,187.98828125,35.64453125,1758405252.2321534,1758405252.2880359
38.0859375,408.69140625,374.0234375,34.66796875,1758405252.2358217,1758405252.2919421
35.15625,527.34375,422.36328125,38.0859375,1758405252.2394898,1758405252.2958484
41.015625,82.03125,80.56640625,42.96875,1758405252.243158,1758405252.2997546
30.76171875,-160.64453125,-47.8515625,37.109375,1758405252.2468262,1758405252.3036609
24.90234375,269.53125,285.64453125,30.2734375,1758405252.2504945,1758405252.3075671
28.3203125,137.20703125,218.75,39.0625,1758405252.2541628,1758405252.3114734
41.50390625,-519.04296875,-197.75390625,50.78125,1758405252.2578309,1758405252.3153796
40.52734375,-725.5859375,-305.6640625,47.8515625,1758405252.2614992,1758405252.3192859
16.6015625,165.52734375,446.77734375,25.390625,1758405252.2651672,1758405252.3231921
21.484375,438.96484375,621.58203125,30.2734375,1758405252.2688355,1758405252.3270984
33.203125,108.3984375,344.7265625,39.55078125,1758405252.2725036,1758405252.3310046
34.1796875,178.22265625,404.296875,34.66796875,1758405252.276172,1758405252.3349109
26.3671875,392.578125,504.39453125,24.90234375,1758405252.281095,1758405252.3388171
27.34375,248.53515625,384.27734375,32.71484375,1758405252.286018,1758405252.3427234
34.1796875,-19.04296875,211.9140625,39.55078125,1758405252.290941,1758405252.3466296
26.3671875,159.66796875,368.65234375,34.1796875,1758405252.2958639,1758405252.3505359
27.83203125,282.71484375,455.078125,38.0859375,1758405252.300787,1758405252.3544421
40.0390625,-9.27734375,272.4609375,39.55078125,1758405252.3057098,1758405252.3583484
46.38671875,-739.2578125,-333.984375,49.31640625,1758405252.310633,1758405252.3622546
28.80859375,-592.28515625,-156.25,37.109375,1758405252.315556,1758405252.3661609
24.4140625,345.703125,705.078125,20.5078125,1758405252.320479,1758405252.3700671
32.71484375,139.16015625,509.765625,32.2265625,1758405252.325402,1758405252.3739734
21.97265625,-192.3828125,272.94921875,34.1796875,1758405252.330325,1758405252.3778796
16.6015625,229.00390625,556.15234375,27.83203125,1758405252.335248,1758405252.3817859
27.34375,456.0546875,677.24609375,24.90234375,1758405252.339058,1758405252.3856921
46.38671875,99.12109375,427.24609375,36.1328125,1758405252.3428679,1758405252.3895984
39.0625,-103.515625,278.80859375,42.96875,1758405252.3466778,1758405252.3935046
17.578125,243.65234375,513.671875,27.34375,1758405252.350488,1758405252.3974109
17.578125,297.36328125,547.36328125,26.85546875,1758405252.3542979,1758405252.4013171
22.94921875,-437.98828125,57.6171875,42.48046875,1758405252.3581078,1758405252.4052234
23.4375,-590.33203125,24.90234375,31.25,1758405252.3619177,1758405252.4091296
34.1796875,-114.74609375,402.83203125,16.11328125,1758405252.3657277,1758405252.4130359
35.15625,-23.4375,499.0234375,21.97265625,1758405252.3695378,1758405252.4169421
43.45703125,-469.7265625,82.51953125,38.0859375,1758405252.3733478,1758405252.4208484
31.25,-678.22265625,-62.01171875,30.2734375,1758405252.3771577,1758405252.4247546
1.46484375,153.3203125,697.75390625,14.16015625,1758405252.3809676,1758405252.4286609
7.8125,229.98046875,634.765625,22.94921875,1758405252.3847604,1758405252.4325671
26.3671875,-39.0625,401.85546875,20.99609375,1758405252.3885534,1758405252.4364734
28.3203125,68.84765625,449.70703125,26.85546875,1758405252.3923461,1758405252.4403796
51.26953125,308.10546875,554.19921875,48.33984375,1758405252.396139,1758405252.4442859
51.26953125,217.28515625,460.44921875,53.7109375,1758405252.399932,1758405252.4481921
9.27734375,-324.70703125,72.75390625,35.15625,1758405252.4037247,1758405252.4520984
5.859375,-338.8671875,119.140625,20.5078125,1758405252.4075174,1758405252.4560046
10.25390625,143.06640625,453.125,16.6015625,1758405252.4113104,1758405252.4599109
1.953125,57.6171875,317.87109375,14.6484375,1758405252.4151032,1758405252.4638171
-7.8125,-534.1796875,-138.18359375,13.18359375,1758405252.418896,1758405252.4677234
-21.97265625,-453.125,2.44140625,-1.953125,1758405252.422689,1758405252.4716296
-20.5078125,227.5390625,535.15625,-6.8359375,1758405252.4264817,1758405252.4755359
12.20703125,26.3671875,324.70703125,8.7890625,1758405252.4302387,1758405252.4794421
15.625,-373.53515625,61.03515625,7.32421875,1758405252.4339957,1758405252.4833484
11.71875,163.57421875,468.26171875,3.90625,1758405252.4377525,1758405252.4872546
13.18359375,400.87890625,603.515625,2.9296875,1758405252.4415095,1758405252.4911609
7.8125,6.34765625,298.828125,5.859375,1758405252.4452665,1758405252.4950671
-3.41796875,-379.8828125,66.89453125,9.765625,1758405252.4490232,1758405252.4989734
-12.6953125,-150.390625,293.9453125,5.859375,1758405252.4527802,1758405252.5028796
1.46484375,360.3515625,662.109375,11.71875,1758405252.4565372,1758405252.5067859
0.48828125,-261.23046875,153.3203125,24.4140625,1758405252.4602942,1758405252.5106921
-2.9296875,-652.34375,-127.9296875,8.30078125,1758405252.4640512,1758405252.5145984
14.6484375,276.85546875,647.4609375,-5.37109375,1758405252.467808,1758405252.5185046
20.99609375,326.66015625,591.30859375,20.99609375,1758405252.471565,1758405252.5224109
2.9296875,-156.73828125,156.25,13.18359375,1758405252.4753032,1758405252.5263171
-11.71875,-47.8515625,264.6484375,-6.34765625,1758405252.4790416,1758405252.5302234
-17.08984375,350.09765625,540.0390625,9.765625,1758405252.4827797,1758405252.5341296
-9.27734375,258.7890625,445.80078125,23.4375,1758405252.486518,1758405252.5380359
15.625,-256.8359375,89.35546875,30.2734375,1758405252.4902563,1758405252.5419421
14.16015625,-420.8984375,39.0625,26.3671875,1758405252.4939945,1758405252.5458484
15.13671875,-33.203125,385.25390625,15.625,1758405252.4977326,1758405252.5497546
18.5546875,143.5546875,527.83203125,27.83203125,1758405252.501471,1758405252.5536609
15.13671875,-508.30078125,15.13671875,39.55078125,1758405252.5052092,1758405252.5575671
19.53125,-290.0390625,208.0078125,27.34375,1758405252.5089474,1758405252.5614734
34.66796875,504.8828125,791.50390625,24.4140625,1758405252.5126858,1758405252.5653796
27.83203125,219.7265625,553.22265625,42.48046875,1758405252.516424,1758405252.5692859
18.06640625,-14.16015625,361.81640625,48.828125,1758405252.5201628,1758405252.5731921
24.4140625,269.04296875,509.765625,35.64453125,1758405252.5239015,1758405252.5770984
25.390625,314.453125,477.5390625,25.87890625,1758405252.5276403,1758405252.5810046
28.80859375,-263.671875,82.03125,35.64453125,1758405252.531379,1758405252.5849109
39.55078125,-485.83984375,8.7890625,41.015625,1758405252.5351179,1758405252.5888171
43.45703125,-207.03125,232.421875,36.62109375,1758405252.5388565,1758405252.5927234
33.203125,14.16015625,392.08984375,36.1328125,1758405252.5425954,1758405252.5966296
34.66796875,-318.359375,129.8828125,38.0859375,1758405252.5463343,1758405252.6005359
23.4375,-651.85546875,-99.609375,33.69140625,1758405252.550073,1758405252.6044421
19.53125,194.3359375,572.75390625,20.01953125,1758405252.5538118,1758405252.6083484
32.2265625,362.79296875,596.19140625,31.73828125,1758405252.5575504,1758405252.6122546
35.15625,42.96875,244.62890625,36.1328125,1758405252.5612893,1758405252.6161609
36.1328125,158.203125,317.3828125,27.83203125,1758405252.5650554,1758405252.6200671
41.9921875,428.22265625,471.19140625,33.203125,1758405252.5688214,1758405252.6239734
25.87890625,239.2578125,265.13671875,39.0625,1758405252.5725875,1758405252.6278796
13.18359375,-19.53125,95.703125,41.50390625,1758405252.5763538,1758405252.6317859
30.76171875,146.97265625,234.375,44.43359375,1758405252.5801198,1758405252.6356921
45.41015625,-9.27734375,92.7734375,47.36328125,1758405252.583886,1758405252.6395984
56.15234375,-224.609375,29.296875,41.50390625,1758405252.587652,1758405252.6435046
65.91796875,-739.74609375,-468.75,59.5703125,1758405252.591418,1758405252.6474109
45.41015625,-627.44140625,-338.8671875,57.12890625,1758405252.5951843,1758405252.6513171
32.2265625,350.5859375,569.82421875,30.76171875,1758405252.5989504,1758405252.6552234
34.66796875,206.54296875,296.38671875,44.921875,1758405252.6027164,1758405252.6591296
46.875,-14.6484375,79.58984375,47.36328125,1758405252.6064825,1758405252.6630359
73.2421875,368.65234375,390.625,35.64453125,1758405252.6103177,1758405252.6669421
50.78125,479.00390625,394.53125,39.0625,1758405252.6141527,1758405252.6708484
41.9921875,48.828125,18.06640625,49.31640625,1758405252.6179879,1758405252.6747546
66.40625,-39.55078125,14.6484375,46.875,1758405252.621823,1758405252.6786609
51.26953125,273.92578125,242.67578125,39.0625,1758405252.625658,1758405252.6825671
45.41015625,60.05859375,115.234375,37.109375,1758405252.6294932,1758405252.6864734
62.01171875,-522.94921875,-275.87890625,59.08203125,1758405252.6333284,1758405252.6903796
62.01171875,-802.734375,-436.03515625,62.98828125,1758405252.6371634,1758405252.6942859
44.921875,-61.03515625,270.01953125,31.25,1758405252.6409986,1758405252.6981921
36.62109375,418.45703125,576.171875,23.92578125,1758405252.6448338,1758405252.7020984
47.8515625,-160.15625,61.5234375,32.71484375,1758405252.6486688,1758405252.7060046
43.45703125,-191.40625,36.62109375,32.71484375,1758405252.652504,1758405252.7099109
31.25,406.73828125,455.56640625,28.80859375,1758405252.6572783,1758405252.7138171
44.921875,307.12890625,346.19140625,37.109375,1758405252.6620524,1758405252.7177234
50.29296875,42.48046875,153.80859375,29.78515625,1758405252.6668267,1758405252.7216296
50.78125,195.3125,277.34375,17.08984375,1758405252.671601,1758405252.7255359
57.12890625,321.2890625,325.68359375,25.87890625,1758405252.6763752,1758405252.7294421
53.22265625,37.59765625,128.41796875,29.296875,1758405252.6811495,1758405252.7333484
52.734375,-607.421875,-343.75,42.96875,1758405252.6859238,1758405252.7372546
43.45703125,-326.66015625,-62.98828125,43.45703125,1758405252.690698,1758405252.7411609
28.80859375,458.49609375,525.390625,35.64453125,1758405252.6954722,1758405252.7450671
35.15625,225.5859375,250.0,47.36328125,1758405252.7002466,1758405252.7489734
43.45703125,-126.46484375,18.06640625,43.9453125,1758405252.7050207,1758405252.7528796
39.0625,164.0625,229.98046875,30.76171875,1758405252.709795,1758405252.7567859
35.15625,487.79296875,399.4140625,33.203125,1758405252.7136343,1758405252.7606921
43.9453125,36.1328125,75.68359375,42.96875,1758405252.7174735,1758405252.7645984
37.59765625,-322.75390625,-123.046875,43.45703125,1758405252.721313,1758405252.7685046
12.6953125,225.09765625,340.8203125,26.3671875,1758405252.7251523,1758405252.7724109
27.83203125,378.90625,437.98828125,25.87890625,1758405252.7289915,1758405252.7763171
39.0625,-365.72265625,-153.80859375,41.9921875,1758405252.732831,1758405252.7802234
29.296875,-641.6015625,-271.484375,41.50390625,1758405252.7366703,1758405252.7841296
15.625,169.921875,415.52734375,17.578125,1758405252.7405095,1758405252.7880359
24.90234375,386.23046875,513.18359375,21.484375,1758405252.7443488,1758405252.7919421
35.15625,-132.32421875,114.2578125,32.2265625,1758405252.748188,1758405252.7958484
19.04296875,-185.546875,230.46875,19.04296875,1758405252.7520275,1758405252.7997546
24.4140625,339.35546875,701.171875,15.625,1758405252.7558668,1758405252.8036609
42.96875,182.12890625,592.7734375,20.5078125,1758405252.7596848,1758405252.8075671
34.1796875,-369.140625,314.94140625,25.390625,1758405252.7635028,1758405252.8114734
27.83203125,-148.92578125,577.1484375,20.01953125,1758405252.7673206,1758405252.8153796
30.76171875,399.4140625,991.69921875,16.6015625,1758405252.7711387,1758405252.8192859
27.83203125,241.69921875,896.484375,16.6015625,1758405252.7749567,1758405252.8231921
28.80859375,-284.1796875,565.91796875,11.71875,1758405252.7787747,1758405252.8270984
2.44140625,-235.3515625,666.50390625,4.8828125,1758405252.7825928,1758405252.8310046
-17.08984375,311.5234375,999.51171875,2.44140625,1758405252.7864108,1758405252.8349109
13.671875,208.0078125,902.34375,9.765625,1758405252.7902288,1758405252.8388171
26.85546875,-414.0625,503.90625,9.27734375,1758405252.7940466,1758405252.8427234
10.25390625,-42.48046875,749.0234375,-4.8828125,1758405252.7978647,1758405252.8466296
12.20703125,460.44921875,999.51171875,4.8828125,1758405252.8016827,1758405252.8505359
20.99609375,85.9375,772.4609375,4.39453125,1758405252.8053906,1758405252.8544421
12.6953125,16.6015625,669.921875,-2.44140625,1758405252.8090987,1758405252.8583484
3.41796875,261.71875,728.515625,7.32421875,1758405252.8128066,1758405252.8622546
15.625,122.55859375,588.8671875,14.6484375,1758405252.8165145,1758405252.8661609
37.109375,-351.5625,220.703125,31.25,1758405252.8202224,1758405252.8700671
25.87890625,-699.21875,-12.20703125,39.55078125,1758405252.8239303,1758405252.8739734
1.953125,-129.8828125,458.984375,20.01953125,1758405252.8276384,1758405252.8778796
1.46484375,471.19140625,791.9921875,18.5546875,1758405252.8313463,1758405252.8817859
6.34765625,-162.59765625,237.79296875,32.71484375,1758405252.8350542,1758405252.8856921
-0.48828125,-611.81640625,-61.5234375,22.4609375,1758405252.8387623,1758405252.8895984
-10.25390625,268.06640625,578.61328125,-0.48828125,1758405252.8424702,1758405252.8935046
10.25390625,410.15625,489.2578125,6.8359375,1758405252.846178,1758405252.8974109
26.3671875,-20.99609375,95.703125,6.34765625,1758405252.8523169,1758405252.9013171
-12.6953125,66.89453125,165.52734375,0.9765625,1758405252.8584557,1758405252.9052234
-30.76171875,456.54296875,390.625,-1.46484375,1758405252.8645945,1758405252.9091296
21.484375,354.00390625,311.5234375,-2.9296875,1758405252.8707333,1758405252.9130359
34.66796875,16.6015625,60.546875,-0.48828125,1758405252.876872,1758405252.9169421
7.32421875,-126.46484375,-24.4140625,2.44140625,1758405252.8830109,1758405252.9208484
-5.37109375,-153.80859375,1.953125,-4.39453125,1758405252.88915,1758405252.9247546
-11.23046875,-107.91015625,78.125,-3.90625,1758405252.8952887,1758405252.9286609
-14.16015625,-672.36328125,-431.640625,19.04296875,1758405252.9014275,1758405252.9325671
-17.08984375,-605.46875,-344.7265625,9.27734375,1758405252.9075663,1758405252.9364734
0.0,400.87890625,556.15234375,-2.9296875,1758405252.913705,1758405252.9403796
12.6953125,221.6796875,306.15234375,8.30078125,1758405252.919844,1758405252.9442859
9.27734375,34.66796875,111.81640625,2.9296875,1758405252.921244,1758405252.9481921
13.671875,428.22265625,397.94921875,4.8828125,1758405252.922644,1758405252.9520984
13.18359375,484.86328125,333.49609375,20.5078125,1758405252.9240437,1758405252.9560046
13.18359375,122.55859375,17.578125,33.203125,1758405252.9254436,1758405252.9599109
6.8359375,46.38671875,-2.9296875,32.2265625,1758405252.9268436,1758405252.9638171
26.3671875,72.265625,55.17578125,31.73828125,1758405252.9282436,1758405252.9677234
23.92578125,-2.9296875,31.25,26.85546875,1758405252.9296436,1758405252.9716296
12.6953125,-443.84765625,-301.26953125,35.64453125,1758405252.9310436,1758405252.9755359
25.87890625,-576.171875,-372.0703125,32.71484375,1758405252.9324436,1758405252.9794421
22.94921875,328.125,315.91796875,9.765625,1758405252.9338434,1758405252.9833484
20.5078125,474.12109375,352.5390625,17.08984375,1758405252.9352434,1758405252.9872546
22.4609375,-42.96875,-79.1015625,20.5078125,1758405252.9366434,1758405252.9911609
8.30078125,-10.25390625,-25.87890625,6.34765625,1758405252.9403875,1758405252.9950671
8.7890625,402.83203125,259.765625,17.578125,1758405252.9441314,1758405252.9989734
19.04296875,435.546875,214.84375,26.85546875,1758405252.9478755,1758405253.0028796
20.99609375,-403.3203125,-442.87109375,27.34375,1758405252.9516194,1758405253.0067859
16.6015625,-523.4375,-441.40625,22.94921875,1758405252.9553635,1758405253.0106921
4.8828125,54.19921875,66.89453125,12.6953125,1758405252.9591074,1758405253.0145984
12.20703125,4.8828125,2.44140625,11.71875,1758405252.9628515,1758405253.0185046
17.578125,-458.984375,-354.00390625,23.92578125,1758405252.9665956,1758405253.0224109
0.0,-238.76953125,-141.6015625,18.06640625,1758405252.9703395,1758405253.0263171
-1.953125,586.42578125,388.18359375,1.46484375,1758405252.9740837,1758405253.0302234
22.4609375,185.546875,-5.37109375,23.4375,1758405252.9778275,1758405253.0341296
34.66796875,-199.70703125,-220.703125,30.76171875,1758405252.9815717,1758405253.0380359
26.85546875,348.6328125,176.26953125,5.37109375,1758405252.9853122,1758405253.0419421
27.34375,655.2734375,257.32421875,20.01953125,1758405252.9890528,1758405253.0458484
17.08984375,267.08984375,-64.94140625,31.25,1758405252.9927933,1758405253.0497546
6.8359375,145.99609375,-98.14453125,22.4609375,1758405252.9965339,1758405253.0536609
37.59765625,391.11328125,49.31640625,30.2734375,1758405253.0002744,1758405253.0575671
39.0625,168.45703125,-156.25,30.76171875,1758405253.004015,1758405253.0614734
21.484375,-475.5859375,-594.7265625,34.1796875,1758405253.0077553,1758405253.0653796
12.6953125,-606.4453125,-591.796875,32.71484375,1758405253.0114958,1758405253.0692859
3.90625,304.19921875,182.12890625,14.6484375,1758405253.0152364,1758405253.0731921
3.41796875,502.9296875,218.75,12.6953125,1758405253.018977,1758405253.0770984
14.16015625,158.203125,-131.34765625,9.27734375,1758405253.0227175,1758405253.0810046
22.94921875,277.34375,-46.38671875,5.859375,1758405253.026458,1758405253.0849109
20.5078125,289.55078125,-64.94140625,17.578125,1758405253.0303252,1758405253.0888171
47.8515625,-3.90625,-265.13671875,25.87890625,1758405253.034192,1758405253.0927234
47.8515625,-289.55078125,-438.4765625,20.01953125,1758405253.0380592,1758405253.0966296
28.3203125,-14.6484375,-165.0390625,14.6484375,1758405253.0419264,1758405253.1005359
35.15625,383.7890625,132.32421875,17.08984375,1758405253.0457935,1758405253.1044421
33.69140625,69.82421875,-119.62890625,20.99609375,1758405253.0496607,1758405253.1083484
29.296875,-593.26171875,-593.26171875,30.76171875,1758405253.0535276,1758405253.1122546
24.4140625,-314.453125,-308.10546875,26.3671875,1758405253.0573947,1758405253.1161609
23.92578125,554.19921875,346.6796875,17.578125,1758405253.061262,1758405253.1200671
25.87890625,339.84375,86.9140625,27.83203125,1758405253.0651288,1758405253.1239734
15.625,112.3046875,-96.19140625,26.3671875,1758405253.068996,1758405253.1278796
20.99609375,431.640625,122.0703125,31.73828125,1758405253.072863,1758405253.1317859
48.828125,592.28515625,195.3125,48.33984375,1758405253.0776942,1758405253.1356921
41.9921875,266.11328125,-79.58984375,43.9453125,1758405253.082525,1758405253.1395984
15.625,-14.16015625,-305.17578125,30.76171875,1758405253.087356,1758405253.1435046
7.8125,31.73828125,-243.1640625,22.94921875,1758405253.092187,1758405253.1474109
26.85546875,282.71484375,6.8359375,21.97265625,1758405253.097018,1758405253.1513171
38.0859375,-202.63671875,-325.68359375,37.59765625,1758405253.101849,1758405253.1552234
41.50390625,-945.80078125,-913.0859375,42.96875,1758405253.10668,1758405253.1591296
19.04296875,-135.7421875,-182.12890625,20.5078125,1758405253.111511,1758405253.1630359
12.6953125,452.1484375,328.125,18.5546875,1758405253.1163418,1758405253.1669421
12.6953125,133.30078125,20.99609375,29.296875,1758405253.121173,1758405253.1708484
6.8359375,172.36328125,58.59375,24.90234375,1758405253.1260037,1758405253.1747546
22.94921875,414.55078125,187.98828125,20.01953125,1758405253.1308348,1758405253.1786609
33.69140625,281.25,28.80859375,29.296875,1758405253.1346107,1758405253.1825671
-6.34765625,64.94140625,-57.12890625,31.73828125,1758405253.1383865,1758405253.1864734
-17.08984375,145.01953125,41.015625,35.15625,1758405253.1421623,1758405253.1903796
15.13671875,346.19140625,166.015625,37.59765625,1758405253.1459382,1758405253.1942859
20.5078125,215.33203125,51.26953125,33.69140625,1758405253.149714,1758405253.1981921
37.109375,-211.42578125,-223.14453125,41.50390625,1758405253.15349,1758405253.2020984
48.33984375,-340.8203125,-218.26171875,47.36328125,1758405253.157266,1758405253.2060046
32.71484375,-58.10546875,43.9453125,46.875,1758405253.1610417,1758405253.2099109
20.01953125,160.64453125,208.0078125,57.6171875,1758405253.1648176,1758405253.2138171
43.9453125,-627.9296875,-422.36328125,74.70703125,1758405253.1685934,1758405253.2177234
49.31640625,-516.6015625,-261.23046875,53.22265625,1758405253.1723692,1758405253.2216296
49.8046875,372.55859375,453.61328125,41.015625,1758405253.176145,1758405253.2255359
48.33984375,83.49609375,148.4375,42.96875,1758405253.1799397,1758405253.2294421
41.50390625,-73.2421875,15.13671875,40.0390625,1758405253.1837344,1758405253.2333484
51.26953125,216.30859375,234.86328125,41.015625,1758405253.187529,1758405253.2372546
45.8984375,291.9921875,258.7890625,37.59765625,1758405253.1913235,1758405253.2411609
37.109375,-40.0390625,-40.52734375,43.9453125,1758405253.1951182,1758405253.2450671
49.8046875,-433.59375,-283.69140625,49.8046875,1758405253.1989129,1758405253.2489734
43.9453125,-134.765625,-8.7890625,35.64453125,1758405253.2027075,1758405253.2528796
32.2265625,234.86328125,219.23828125,28.80859375,1758405253.2065022,1758405253.2567859
33.69140625,-408.69140625,-316.40625,39.55078125,1758405253.2102966,1758405253.2606921
